,Height,Weight,Gender,new,new2
148,168.28636786934595,72.45014715644862,False,-27.549852843551378,5
149,184.40508650937807,95.60746575539136,False,-4.39253424460864,5
150,171.53251216894049,81.190159163615,False,-18.809840836385007,5
151,166.12074363286976,66.69990801627364,False,-33.30009198372636,5
152,180.08560667389781,89.06227953377908,False,-10.937720466220924,5
153,177.78360410916906,77.35266082409272,False,-22.647339175907277,5
154,164.56861095776617,77.11547914599454,False,-22.88452085400546,5
155,176.18196012196051,90.1721334743509,False,-9.8278665256491,5
156,174.9873725897956,81.77623496181045,False,-18.223765038189555,5
157,157.44467574644992,66.93803931889045,False,-33.061960681109554,5
158,174.3642589302702,80.44738687331227,False,-19.55261312668773,5
159,165.78561911947224,84.30354016963862,False,-15.696459830361377,5
160,163.53613348795457,80.6790010631318,False,-19.320998936868193,5
161,174.75972083582255,77.19430791801136,False,-22.80569208198864,5
162,184.26870402783737,90.26440829536317,False,-9.735591704636832,5
163,170.90865239420444,92.43197239765726,False,-7.568027602342738,5
164,170.98408351156948,87.82621485792318,False,-12.173785142076824,5
165,165.53123788782702,80.9704296267468,False,-19.029570373253193,5
166,168.44008853701084,73.99071972940453,False,-26.009280270595468,5
167,172.09766969477258,72.40295936312226,False,-27.597040636877736,5
168,166.5790291473387,78.23377815964862,False,-21.766221840351378,5
169,177.60692125499682,91.74411027040135,False,-8.25588972959865,5
170,174.08092717715127,77.43287706846635,False,-22.567122931533646,5
171,183.56789482481898,93.35898214028681,False,-6.6410178597131875,5
172,173.31237210833174,77.17625821633773,False,-22.82374178366227,5
173,182.97622703197678,91.10786842215226,False,-8.892131577847735,5
174,167.93757757460065,81.17679728963817,False,-18.823202710361826,5
175,169.4399693196786,76.37001351742227,False,-23.629986482577735,5
176,171.83773630442766,80.80292083633908,False,-19.197079163660916,5
177,173.4811898865184,87.85346545433725,False,-12.146534545662746,5
178,164.7435157023026,73.80888210891455,False,-26.191117891085455,5
179,171.5652188419348,83.35628381429909,False,-16.64371618570091,5
180,173.31541745685183,82.29822512970863,False,-17.701774870291374,5
181,176.80470442317687,95.85081770777317,False,-4.1491822922268256,5
182,168.79451865697186,75.25840866955045,False,-24.741591330449552,5
183,169.27726338553612,89.15838629374045,False,-10.841613706259551,5
184,182.86102369360012,91.83928415996319,False,-8.160715840036815,5
185,173.58566007227552,77.46072840743864,False,-22.539271592561363,5
186,177.82675693810637,91.7945842257309,False,-8.205415774269099,5
187,182.64557028761362,87.90317479674636,False,-12.096825203253644,5
188,167.15047754459252,81.75258618873863,False,-18.247413811261367,5
189,170.39496798477424,71.13178863554135,False,-28.868211364458645,5
190,194.9964002086781,106.83428128182817,False,6.834281281828169,5
191,184.47579052583393,104.80024316351908,False,4.8002431635190845,5
192,177.25062204910716,92.67984317562045,False,-7.320156824379552,5
193,185.05562741965758,99.18927119955181,False,-0.8107288004481887,5
194,184.39503805087605,101.21235360069227,False,1.2123536006922677,5
195,183.77323768318774,94.76130267753318,False,-5.23869732246682,5
196,170.95795168192578,82.17262727898728,False,-17.827372721012722,5
197,193.05081827579605,105.42034023141363,False,5.420340231413633,5
198,168.5758615374488,77.54266277475318,False,-22.457337225246818,5
199,180.87868797169082,85.57793467652135,False,-14.422065323478648,5
200,180.97057821342105,89.11887689244364,False,-10.881123107556363,5
201,183.5260755222114,97.54708371383227,False,-2.452916286167735,5
202,191.00796808505388,101.87466878616362,False,1.8746687861636246,5
203,163.73410763241102,72.08154423790319,False,-27.918455762096812,5
204,164.55490671823276,75.6823248842209,False,-24.317675115779096,5
205,161.19988050468058,72.79118891927499,False,-27.208811080725013,5
206,172.47130702373136,80.07847011571954,False,-19.92152988428046,5
207,167.59859703480961,79.31149757565954,False,-20.688502424340456,5
208,180.39697120918288,88.13931763587408,False,-11.860682364125921,5
209,171.79025957888007,84.99618486672773,False,-15.00381513327227,5
210,174.35392545314434,78.90718004523045,False,-21.092819954769553,5
211,178.7655232550303,87.88480013817772,False,-12.115199861822276,5
212,184.02676918978327,94.74386774464817,False,-5.2561322553518295,5
213,180.02661776832406,93.6513535458168,False,-6.348646454183196,5
214,167.5261918055276,78.44328679866818,False,-21.556713201331817,5
215,190.12984330548522,105.74336493061818,False,5.743364930618185,5
216,172.04489618508205,80.56370249792727,False,-19.436297502072733,5
217,170.71045735811293,79.83940464281909,False,-20.16059535718091,5
218,182.45164639354354,96.64822831300226,False,-3.3517716869977363,5
219,164.37901960410457,75.89509273167135,False,-24.104907268328645,5
220,173.16807717715952,89.27927967051089,False,-10.720720329489112,5
221,169.77236904288017,75.19601919347545,False,-24.80398080652455,5
222,169.82047028501339,80.257190253495,False,-19.742809746505003,5
223,172.56624707458565,79.38728850718635,False,-20.612711492813645,5
224,175.8392325287162,88.7443315004959,False,-11.255668499504097,5
225,178.5117550956564,93.4929265437609,False,-6.507073456239098,5
226,164.863441509342,71.97338289112726,False,-28.026617108872742,5
227,172.40121909626126,76.85500376085636,False,-23.144996239143637,5
228,161.26510906133387,61.661761757197716,False,-38.338238242802284,5
229,182.63872138337172,99.16248611395727,False,-0.8375138860427285,5
230,169.62276321089337,70.86342787682544,False,-29.13657212317456,5
231,182.94343296753726,91.60371701384862,False,-8.396282986151377,5
232,193.24626528423676,107.2391184766718,False,7.2391184766718055,5
233,181.69224946037275,88.81482617159273,False,-11.185173828407272,5
234,171.25405357525597,80.28916525789181,False,-19.71083474210819,5
235,179.35142963677583,90.20920390913999,False,-9.790796090860013,5
236,177.60217145743877,84.41677728348772,False,-15.583222716512282,5
237,172.72272304717706,80.61262719021454,False,-19.38737280978546,5
238,188.37378863155843,98.07259251082772,False,-1.9274074891722819,5
239,175.82463987341794,85.01019104616817,False,-14.989808953831826,5
240,169.18847503181357,77.99449287129727,False,-22.00550712870273,5
241,169.555479884854,78.56354958095136,False,-21.43645041904864,5
242,170.93949711404005,76.49103949722408,False,-23.50896050277592,5
243,175.52862190286336,74.46385860352272,False,-25.536141396477277,5
244,179.65012332324966,86.37428826387318,False,-13.625711736126817,5
245,166.49844559862115,71.3045234857859,False,-28.695476514214107,5
246,165.70591540975508,78.45749207255182,False,-21.542507927448185,5
247,171.75821952146194,76.84726499768999,False,-23.15273500231001,5
248,187.63871041949056,105.1702309623809,False,5.170230962380899,5
249,182.02388621787483,94.20476215985954,False,-5.795237840140459,5
250,172.15631255777217,78.25126008091273,False,-21.74873991908727,5
251,173.44353742245426,90.83079910128816,False,-9.169200898711836,5
252,167.59258998700759,76.404732825365,False,-23.595267174634998,5
253,181.87627609396486,89.91800674240363,False,-10.081993257596366,5
254,175.81585681221677,89.49650683668453,False,-10.503493163315468,5
255,174.37525000150325,81.91899095560998,False,-18.081009044390015,5
256,180.62819267166597,85.97000565269727,False,-14.029994347302733,5
257,161.7831994561707,72.01032605453364,False,-27.989673945466365,5
258,180.94580161570897,94.96485575267772,False,-5.035144247322279,5
259,168.09908719775638,85.06414520607818,False,-14.93585479392182,5
260,165.3758424585786,71.62837797056636,False,-28.371622029433638,5
261,173.08827362018752,82.56565681085635,False,-17.434343189143647,5
262,180.46457179137747,93.06667189761545,False,-6.93332810238455,5
263,188.6702265389225,105.0591771633218,False,5.059177163321806,5
264,176.22953441251394,84.66292255201044,False,-15.337077447989557,5
265,165.05547185736202,82.31539529039999,False,-17.68460470960001,5
266,173.7376731635698,90.41862712172771,False,-9.58137287827229,5
267,180.30183596472122,92.44111964360863,False,-7.55888035639137,5
268,156.2765909904517,73.19488733721454,False,-26.80511266278546,5
269,174.10364593047402,86.27576447371864,False,-13.724235526281362,5
270,183.15082005162088,91.00128568481908,False,-8.99871431518092,5
271,184.35007757952434,100.84665923112908,False,0.846659231129081,5
272,181.0766027618474,97.30006737312044,False,-2.6999326268795585,5
273,183.68267080347266,91.68246437155,False,-8.317535628450003,5
274,171.75033143740447,85.0850425601059,False,-14.914957439894096,5
275,183.70425698123915,89.33066677084318,False,-10.66933322915682,5
276,159.12983040977946,68.9639562405968,False,-31.0360437594032,5
277,168.37302359569307,76.044331932335,False,-23.955668067665002,5
278,177.05141190224148,90.38349816573772,False,-9.61650183426228,5
279,176.12481221448945,81.26797635541863,False,-18.732023644581375,5
280,179.78365855034494,87.97238732544771,False,-12.027612674552287,5
281,174.9623392282956,89.88086591923545,False,-10.119134080764553,5
282,167.808676569558,83.84627796408272,False,-16.153722035917284,5
283,168.8266301975101,70.54307803951136,False,-29.456921960488643,5
284,169.3369172037334,73.17817721417909,False,-26.821822785820913,5
285,172.94451697010734,85.94748260685226,False,-14.052517393147738,5
286,179.21709582808847,78.6298987028218,False,-21.370101297178195,5
287,175.79894837142663,89.04329857144909,False,-10.956701428550915,5
288,179.96094748382785,98.06657059328636,False,-1.9334294067136426,5
289,165.7241066475341,75.77607866334408,False,-24.22392133665592,5
290,190.10528579913313,108.84742859213453,False,8.847428592134534,5
291,180.6520757539982,83.76329356047727,False,-16.236706439522735,5
292,176.24753077189507,90.90176859386908,False,-9.098231406130921,5
293,177.6837764424829,87.00555960577319,False,-12.994440394226814,5
294,163.7688426187101,76.86790973535953,False,-23.132090264640468,5
295,172.4801162358666,88.52023749728998,False,-11.479762502710017,5
296,171.70973463860784,83.30296959904227,False,-16.69703040095773,5
297,190.05884987982145,95.6226857771618,False,-4.377314222838194,5
298,181.54696069733933,90.0193108590618,False,-9.980689140938196,5
299,170.61991542973715,78.48367744322908,False,-21.516322556770916,5
300,177.58307247237184,89.57766188993862,False,-10.422338110061375,5
301,173.95112764096547,86.59355001798772,False,-13.406449982012276,5
302,172.6869127870532,83.88885595695136,False,-16.11114404304864,5
303,174.11516230070217,81.78628029451863,False,-18.213719705481367,5
304,165.85061254988221,72.50146352972273,False,-27.498536470277273,5
305,178.41116490344857,89.94750321416136,False,-10.052496785838642,5
306,180.746706504237,98.75891145377591,False,-1.2410885462240913,5
307,173.9937446564654,85.41246635755817,False,-14.587533642441826,5
308,166.29910628673713,80.39167465356863,False,-19.60832534643137,5
309,172.0954033850719,84.1582736826259,False,-15.841726317374096,5
310,188.6750263039088,101.5036546838518,False,1.5036546838518063,5
311,180.90713900370935,94.06499171639726,False,-5.935008283602741,5
312,170.90062214425342,77.734973000445,False,-22.265026999555005,5
313,172.55238147028624,79.64674907518,False,-20.353250924820003,5
314,171.2707464408853,78.77745252360317,False,-21.222547476396826,5
315,174.79108969358307,82.32998795543772,False,-17.670012044562284,5
316,182.274802697452,92.09500379000136,False,-7.904996209998643,5
317,176.36648876294652,90.84132729491044,False,-9.158672705089558,5
318,187.3874132462091,101.59760106558727,False,1.5976010655872699,5
319,176.5504823202802,99.66441212129271,False,-0.3355878787072868,5
320,179.93874869554946,96.00730951067318,False,-3.9926904893268187,5
321,182.43543481920284,91.27226498519136,False,-8.727735014808644,5
322,176.27105996280312,94.9135342443468,False,-5.086465755653194,5
323,165.9570768429461,73.37276439023135,False,-26.627235609768647,5
324,180.28332849989917,94.470883891725,False,-5.529116108275005,5
325,174.37271654877568,82.19601716158954,False,-17.803982838410462,5
326,174.39085053232196,80.37067100442363,False,-19.629328995576373,5
327,176.61496755246446,88.45625841032681,False,-11.54374158967319,5
328,167.59633817852134,74.0947416605859,False,-25.905258339414104,5
329,174.18634374740566,78.75938961582908,False,-21.24061038417092,5
330,187.92783352885502,98.00910701235364,False,-1.9908929876463617,5
331,180.9851579441094,95.515695019105,False,-4.484304980895004,5
332,169.1868438310849,84.11014731136045,False,-15.88985268863955,5
333,182.36886617456156,85.43879789066045,False,-14.561202109339547,5
334,177.29135616106396,85.53687493101317,False,-14.463125068986827,5
335,169.68016278740356,81.61000779236272,False,-18.389992207637277,5
336,177.1581373776786,96.23564952805908,False,-3.764350471940915,5
337,178.96573978399883,89.86006458338908,False,-10.139935416610925,5
338,175.44816919128573,84.67635999589955,False,-15.323640004100454,5
339,164.54947394866076,75.50276019881363,False,-24.497239801186367,5
340,180.4771052287599,85.82353180768045,False,-14.176468192319547,5
341,163.85684783125615,73.35398782365317,False,-26.64601217634683,5
342,177.3032864059911,87.94375401419771,False,-12.056245985802292,5
343,181.82124968057374,86.03738459083135,False,-13.962615409168649,5
344,173.6895621262168,94.44769302045499,False,-5.552306979545008,5
345,179.88391865717244,90.60140648150181,False,-9.398593518498188,5
346,181.54722417001338,95.3901166385218,False,-4.609883361478197,5
347,176.39058514921265,81.8979421653959,False,-18.102057834604096,5
348,183.02840329764504,89.18837021881045,False,-10.811629781189552,5
349,175.88472938221832,86.10856379615409,False,-13.891436203845913,5
350,168.19489546584126,75.23391246961226,False,-24.766087530387736,5
351,171.00578749367892,82.90651576928181,False,-17.09348423071819,5
352,180.26805359578873,86.16256248185726,False,-13.837437518142735,5
353,175.70275476133224,86.19359730740999,False,-13.806402692590012,5
354,171.35374376496154,77.35969337691408,False,-22.64030662308592,5
355,185.41004586020873,98.22611578174136,False,-1.7738842182586438,5
356,179.1879407452213,80.48535197762408,False,-19.514648022375923,5
357,175.41899555206692,89.11417670683589,False,-10.885823293164108,5
358,169.70928341060858,76.22749828696,False,-23.77250171304,5
359,175.70472720027536,81.63994093231908,False,-18.360059067680922,5
360,185.886971191641,100.30063867897863,False,0.30063867897862906,5
361,171.55150634215101,74.67965511482362,False,-25.320344885176382,5
362,165.1158091274429,71.15672106797273,False,-28.843278932027275,5
363,172.30308722857296,83.49137683548453,False,-16.50862316451547,5
364,171.99781773955146,77.41158795021636,False,-22.588412049783642,5
365,168.98300119044242,76.64875632401862,False,-23.35124367598138,5
366,185.5331324510523,95.28998840427045,False,-4.710011595729554,5
367,176.8297364486383,88.79364862292726,False,-11.206351377072735,5
368,180.49104987453197,88.32845516371181,False,-11.671544836288192,5
369,177.72555017447243,99.71268943054045,False,-0.28731056945954947,5
370,182.2541344252129,93.25534013020227,False,-6.744659869797729,5
371,171.9661496598415,81.31028802988271,False,-18.689711970117287,5
372,173.6072997030233,82.60224157537863,False,-17.397758424621372,5
373,174.6030039225759,92.52742447094136,False,-7.472575529058645,5
374,175.18389152247028,75.07086303792454,False,-24.92913696207546,5
375,175.29855612814168,89.96883161375136,False,-10.031168386248638,5
376,170.94247188904487,78.76546955149591,False,-21.23453044850409,5
377,175.18412537557703,83.61263131816636,False,-16.387368681833635,5
378,167.36158012819567,63.42456679095454,False,-36.57543320904546,5
379,164.39387404260086,72.81296879277909,False,-27.18703120722091,5
380,168.52417201342524,74.36545554177727,False,-25.634544458222734,5
381,170.5620629693862,88.1614124744368,False,-11.838587525563199,5
382,170.30965250077503,86.31515567927318,False,-13.684844320726825,5
383,180.38533003452054,83.73815092897227,False,-16.261849071027726,5
384,173.92585714472486,86.72524644071636,False,-13.274753559283639,5
385,171.97272512525464,85.54576335495636,False,-14.454236645043636,5
386,192.2265310082824,102.82171812247545,False,2.8217181224754455,5
387,179.33617322055696,89.9451695931218,False,-10.054830406878196,5
388,175.12051250754632,86.59703950165454,False,-13.402960498345465,5
389,173.57928013939875,80.11208338012271,False,-19.887916619877288,5
390,165.21748893489962,80.78504295382317,False,-19.214957046176835,5
391,166.69361126147425,78.950723724635,False,-21.049276275365003,5
392,176.17607630676937,95.66531251845682,False,-4.334687481543185,5
393,167.02138660311343,77.3184378718968,False,-22.681562128103195,5
394,172.35774514817166,78.8454053663559,False,-21.154594633644095,5
395,175.9474464668831,84.06213196483863,False,-15.937868035161372,5
396,172.8941452746136,88.31224815785181,False,-11.687751842148188,5
397,157.41830421403154,67.79531128987455,False,-32.20468871012545,5
398,170.99109402295045,87.48671343663635,False,-12.51328656336365,5
399,172.0344811526499,81.70491271928908,False,-18.295087280710916,5
400,177.86603699178735,92.21058774186272,False,-7.789412258137276,5
401,166.02681922685875,74.25333250859681,False,-25.746667491403187,5
402,182.7850658299307,98.64896120166226,False,-1.3510387983377399,5
403,168.36658407523248,83.25510566167726,False,-16.744894338322737,5
404,167.30158465919013,75.71982295795863,False,-24.280177042041373,5
405,185.17185744745652,93.29585870505318,False,-6.704141294946822,5
406,180.35348525654197,86.22867673816636,False,-13.771323261833643,5
407,181.35595898973236,99.35742563516817,False,-0.6425743648318303,5
408,180.62349828951042,92.33610592071227,False,-7.663894079287729,5
409,157.41474122332517,63.59321377973227,False,-36.40678622026773,5
410,174.79416711218713,89.2244572158459,False,-10.775542784154098,5
411,171.79837910384825,81.78955053053,False,-18.210449469470007,5
412,171.2334278483087,74.61178290790818,False,-25.38821709209182,5
413,167.46481596603147,76.44312016850726,False,-23.556879831492736,5
414,174.62208538820119,86.24660995618318,False,-13.753390043816822,5
415,176.75761806926212,88.7138143177,False,-11.286185682300001,5
416,169.38538408550426,86.57634489962,False,-13.423655100380003,5
417,177.45676980032303,92.92118104591135,False,-7.078818954088646,5
418,174.58423890809283,89.15982855618226,False,-10.840171443817738,5
419,182.04578438338459,95.3048972178168,False,-4.6951027821831985,5
420,177.15145973788128,86.78790931357636,False,-13.212090686423636,5
421,180.23056154065563,89.97492380097317,False,-10.025076199026827,5
422,172.8707791685079,84.90015356799091,False,-15.099846432009087,5
423,179.50522119299288,85.75628732625681,False,-14.24371267374319,5
424,181.9339755485114,80.171201257325,False,-19.828798742675005,5
425,185.59869841450202,95.14976516792181,False,-4.850234832078186,5
426,154.42171561907568,61.89448442008045,False,-38.10551557991955,5
427,175.60674808795235,86.78871931862955,False,-13.211280681370454,5
428,176.25907105027758,87.02075194589271,False,-12.979248054107288,5
429,172.23864406279898,84.06283177762408,False,-15.937168222375917,5
430,193.26084209587611,105.59703225885363,False,5.5970322588536305,5
431,183.602600279084,91.71766088653682,False,-8.28233911346318,5
432,175.19728709905405,85.6040032097809,False,-14.395996790219101,5
433,166.08138616447667,79.38895329554227,False,-20.611046704457735,5
434,167.6001695743917,83.61060852507545,False,-16.38939147492455,5
435,179.12632422660033,85.23520091704545,False,-14.764799082954553,5
436,186.02621288493532,97.20338766919863,False,-2.7966123308013664,5
437,174.25633616302707,79.64523581620682,False,-20.35476418379318,5
438,174.20175577222622,77.06582065701636,False,-22.93417934298364,5
439,161.66218967879533,65.72360110056681,False,-34.27639889943319,5
440,170.68066120105564,79.85417735304591,False,-20.145822646954088,5
441,180.0152141054945,89.6356370732159,False,-10.364362926784096,5
442,186.9139839813742,101.3299621360259,False,1.3299621360258982,5
443,168.13059719311937,75.18388424441318,False,-24.81611575558682,5
444,172.619212060416,77.46237782424045,False,-22.53762217575955,5
445,181.58364133859538,98.46999985803727,False,-1.5300001419627307,5
446,170.6004320465826,78.95795647122044,False,-21.04204352877956,5
447,186.2877194685318,99.04365442833091,False,-0.9563455716690896,5
448,161.85570637770516,73.18779356313362,False,-26.812206436866376,5
449,175.97076420604162,88.07105718130408,False,-11.928942818695916,5
450,177.10145527122384,80.50870942063591,False,-19.49129057936409,5
